,ID,ACADYEAR,PERC1,MENT1,PERC2,MENT2,FAC,PROM,Echec,Pass1erSession,Distinction,PercFinal
4971,8941,2013-2014,47.7000007629,A,57.2999992371,S,FD,G1,False,False,False,57.2999992371
4972,8941,2014-2015,46.4000015259,A,55.5,S,FD,G2,False,False,False,55.5
4973,8941,2015-2016,,AA,57.0,S,FD,G3,False,False,False,57.0
4974,8942,2013-2014,58.5,S,,,FSTA,G0,False,True,False,58.5
4975,8942,2014-2015,61.0999984741,S,,,FSTA,G1,False,True,False,61.0999984741
4976,8942,2015-2016,,AA,58.2000007629,S,FSTA,G2,False,False,False,58.2000007629
4977,8943,2013-2014,,AA,,A,FSDC,G1,True,False,False,48.0
4978,8943,2015-2016,46.9000015259,A,,A,FSEG,G1,True,False,False,47.0
4979,8944,2013-2014,62.0999984741,ADST,62.7999992371,S,FSDC,G1,False,False,False,62.7999992371
4980,8944,2014-2015,61.5999984741,A,64.3000030518,S,FSDC,G2,False,False,False,64.3000030518
4981,8944,2015-2016,65.5,S,,,FSDC,G3,False,True,False,65.5
4982,8945,2013-2014,,AA,,AA,FSTA,G1,True,False,False,42.0
4983,8945,2014-2015,54.4000015259,A,60.7999992371,S,FSTA,G1,False,False,False,60.7999992371
4984,8945,2015-2016,,AA,50.2000007629,A,FSTA,G2,True,False,False,50.2000007629
4985,8946,2013-2014,59.2000007629,A,68.0,S,FSTA,G0,False,False,False,68.0
4986,8946,2014-2015,69.6999969482,S,,,FSTA,G1,False,True,False,69.6999969482
4987,8946,2015-2016,56.7999992371,S,,,FSTA,G2,False,True,False,56.7999992371
4988,8947,2013-2014,59.2999992371,A,64.5999984741,S,FD,G1,False,False,False,64.5999984741
4989,8947,2014-2015,61.7999992371,S,,,FD,G2,False,True,False,61.7999992371
4990,8947,2015-2016,62.7000007629,S,,,FD,G3,False,True,False,62.7000007629
4991,8948,2013-2014,60.9000015259,S,,,FSEG,G1,False,True,False,60.9000015259
4992,8948,2014-2015,61.2999992371,S,,,FSEG,G2,False,True,False,61.2999992371
4993,8948,2015-2016,62.7000007629,S,,,FSEG,G3,False,True,False,62.7000007629
4994,8949,2013-2014,64.8000030518,S,,,FD,G1,False,True,False,64.8000030518
4995,8949,2014-2015,,AA,70.0999984741,D,FD,G2,False,False,True,70.0999984741
4996,8949,2015-2016,,ADTFC,70.5999984741,D,FD,G3,False,False,True,70.5999984741
4997,8950,2013-2014,,AA,57.9000015259,S,FSEG,G1,False,False,False,57.9000015259
4998,8950,2014-2015,53.5,A,58.7000007629,S,FSEG,G2,False,False,False,58.7000007629
4999,8950,2015-2016,,A,55.7999992371,S,FSEG,G3,False,False,False,55.7999992371
5000,8951,2013-2014,50.0999984741,A,60.4000015259,S,FSEG,G1,False,False,False,60.4000015259
5001,8951,2014-2015,,AA,,A,FSEG,G2,True,False,False,46.0
5002,8952,2013-2014,,AA,55.5999984741,S,FD,G1,False,False,False,55.5999984741
5003,8952,2014-2015,,AA,62.5999984741,S,FD,G2,False,False,False,62.5999984741
5004,8952,2015-2016,,AA,70.0,D,FD,G3,False,False,True,70.0
5005,8953,2013-2014,,AA,,AA,FSTA,G0,True,False,False,44.0
5006,8954,2013-2014,,AA,56.7999992371,S,FSDC,G1,False,False,False,56.7999992371
5007,8954,2014-2015,,A,58.0999984741,S,FSDC,G2,False,False,False,58.0999984741
5008,8954,2015-2016,,A,59.2999992371,S,FSDC,G3,False,False,False,59.2999992371
5009,8955,2013-2014,,AA,53.5,A,FSDC,G1,True,False,False,53.5
5010,8956,2013-2014,57.2000007629,S,,,FSEG,G1,False,True,False,57.2000007629
5011,8957,2013-2014,52.2000007629,A,,A,FSDC,G1,True,False,False,46.0
5012,8958,2013-2014,,AA,,AA,FSTA,G0,True,False,False,44.0
5013,8958,2014-2015,42.4000015259,A,,AA,FSTA,G0,True,False,False,48.0
5014,8959,2013-2014,60.7999992371,ADST,59.9000015259,S,FSDC,G1,False,False,False,59.9000015259
5015,8959,2014-2015,56.9000015259,A,62.4000015259,S,FSDC,G2,False,False,False,62.4000015259
5016,8959,2015-2016,60.4000015259,S,,,FSDC,G3,False,True,False,60.4000015259
5017,8960,2013-2014,55.0,S,,,FSEG,G1,False,True,False,55.0
5018,8960,2014-2015,51.5999984741,A,56.4000015259,S,FSEG,G2,False,False,False,56.4000015259
5019,8960,2015-2016,,A,62.0999984741,S,FSEG,G3,False,False,False,62.0999984741
5020,8961,2013-2014,,AA,56.2999992371,S,FSEG,G1,False,False,False,56.2999992371
5021,8961,2014-2015,55.4000015259,S,,,FSEG,G2,False,True,False,55.4000015259
5022,8961,2015-2016,,AA,58.0,S,FSEG,G3,False,False,False,58.0
5023,8962,2013-2014,,AA,,AA,FSTA,G0,True,False,False,43.0
5024,8963,2013-2014,51.2999992371,A,55.5,S,FSEG,G1,False,False,False,55.5
5025,8963,2014-2015,54.4000015259,A,61.0999984741,S,FSEG,G2,False,False,False,61.0999984741
5026,8963,2015-2016,59.5,S,,,FSEG,G3,False,True,False,59.5
5027,8964,2013-2014,43.7999992371,A,56.4000015259,S,FSEG,G1,False,False,False,56.4000015259
5028,8964,2014-2015,45.7999992371,AA,55.9000015259,S,FSEG,G2,False,False,False,55.9000015259
5029,8964,2015-2016,48.2999992371,A,56.4000015259,S,FSEG,G3,False,False,False,56.4000015259
5030,8965,2013-2014,,AA,,AA,FSEG,G1,True,False,False,48.0
5031,8966,2013-2014,,AA,64.0,S,FSDC,L0,False,False,False,64.0
5032,8966,2014-2015,,ADST,61.2999992371,S,FSDC,L1,False,False,False,61.2999992371
5033,8966,2015-2016,62.7000007629,S,,,FSDC,L2,False,True,False,62.7000007629
5034,8967,2013-2014,,AA,,AA,FSEG,G1,True,False,False,40.0
5035,8968,2013-2014,,AA,56.0,S,FSEG,G1,False,False,False,56.0
5036,8968,2014-2015,53.2000007629,A,58.2000007629,S,FSEG,G2,False,False,False,58.2000007629
5037,8968,2015-2016,,A,60.5999984741,S,FSEG,G3,False,False,False,60.5999984741
5038,8969,2013-2014,,AA,66.4000015259,S,FSTA,G0,False,False,False,66.4000015259
5039,8969,2014-2015,,AA,60.7000007629,S,FSTA,G1,False,False,False,60.7000007629
5040,8969,2015-2016,,AA,54.2999992371,S,FSTA,G2,False,False,False,54.2999992371
5041,8970,2013-2014,,AA,63.0,S,FD,G1,False,False,False,63.0
5042,8970,2014-2015,,AA,57.9000015259,S,FD,G2,False,False,False,57.9000015259
5043,8970,2015-2016,,AA,62.0,S,FD,G3,False,False,False,62.0
5044,8971,2013-2014,,AA,,AA,FSEG,G1,True,False,False,41.0
5045,8972,2013-2014,,AA,58.5999984741,S,FSEG,G1,False,False,False,58.5999984741
5046,8972,2014-2015,57.7999992371,S,,,FSEG,G2,False,True,False,57.7999992371
5047,8972,2015-2016,,A,61.0,S,FSEG,G3,False,False,False,61.0
5048,8973,2013-2014,56.0,S,,,FSEG,G1,False,True,False,56.0
5049,8973,2014-2015,61.5999984741,S,,,FSEG,G2,False,True,False,61.5999984741
5050,8973,2015-2016,65.4000015259,S,,,FSEG,G3,False,True,False,65.4000015259
5051,8974,2013-2014,,AA,55.9000015259,S,FSEG,G1,False,False,False,55.9000015259
5052,8974,2014-2015,,AA,,A,FSEG,G2,True,False,False,42.0
5053,8975,2013-2014,,AA,,AA,FSTA,G0,True,False,False,42.0
5054,8976,2013-2014,60.2999992371,S,,,FSEG,G1,False,True,False,60.2999992371
5055,8976,2014-2015,62.5,S,,,FSEG,G2,False,True,False,62.5
5056,8976,2015-2016,63.0999984741,S,,,FSEG,G3,False,True,False,63.0999984741
5057,8977,2013-2014,48.5999984741,A,60.9000015259,S,FD,L1,False,False,False,60.9000015259
5058,8977,2014-2015,,AA,64.0,S,FD,L2,False,False,False,64.0
5059,8978,2013-2014,,AA,59.7999992371,S,FD,G1,False,False,False,59.7999992371
5060,8978,2014-2015,,AA,57.0,S,FD,G2,False,False,False,57.0
5061,8978,2015-2016,,AA,61.2999992371,S,FD,G3,False,False,False,61.2999992371
5062,8979,2013-2014,51.2999992371,A,,AA,FSTA,G0,True,False,False,42.0
5063,8980,2013-2014,,AA,57.2999992371,S,FSEG,G1,False,False,False,57.2999992371
5064,8980,2014-2015,57.5,S,,,FSEG,G2,False,True,False,57.5
5065,8980,2015-2016,,AA,60.9000015259,S,FSEG,G3,False,False,False,60.9000015259
5066,8981,2013-2014,68.3000030518,S,,,FSTA,G0,False,True,False,68.3000030518
5067,8981,2014-2015,75.3000030518,D,,,FSTA,G1,False,True,True,75.3000030518
5068,8981,2015-2016,67.6999969482,S,,,FSTA,G2,False,True,False,67.6999969482
5069,8982,2013-2014,54.0,A,61.7000007629,S,FSDC,G1,False,False,False,61.7000007629
5070,8982,2014-2015,,AA,58.0,S,FSDC,G2,False,False,False,58.0
5071,8982,2015-2016,64.5,S,,,FSDC,G3,False,True,False,64.5
5072,8983,2013-2014,,AA,,AA,FSTA,G0,True,False,False,44.0
5073,8984,2013-2014,62.2999992371,S,,,FSEG,G1,False,True,False,62.2999992371
5074,8984,2014-2015,67.4000015259,S,,,FSEG,G2,False,True,False,67.4000015259
5075,8984,2015-2016,65.6999969482,S,,,FSEG,G3,False,True,False,65.6999969482
5076,8985,2013-2014,53.9000015259,A,57.7999992371,S,FD,G1,False,False,False,57.7999992371
5077,8985,2014-2015,57.0999984741,S,,,FD,G2,False,True,False,57.0999984741
5078,8985,2015-2016,59.5,S,,,FD,G3,False,True,False,59.5
5079,8986,2013-2014,,AA,52.2000007629,S,FSEG,G1,False,False,False,52.2000007629
5080,8986,2014-2015,,AA,53.9000015259,S,FSEG,G2,False,False,False,53.9000015259
5081,8986,2015-2016,,A,60.4000015259,S,FSEG,G3,False,False,False,60.4000015259
5082,8987,2013-2014,,AA,54.4000015259,S,FSEG,G1,False,False,False,54.4000015259
5083,8987,2014-2015,54.0999984741,A,57.0,S,FSEG,G2,False,False,False,57.0
5084,8987,2015-2016,55.5999984741,A,57.9000015259,S,FSEG,G3,False,False,False,57.9000015259
5085,8988,2013-2014,,AA,69.1999969482,S,FSEG,G1,False,False,False,69.1999969482
5086,8988,2014-2015,67.5,S,,,FSEG,G2,False,True,False,67.5
5087,8988,2015-2016,61.0999984741,S,,,FSEG,G3,False,True,False,61.0999984741
5088,8989,2013-2014,49.0,A,,AA,FSTA,G0,True,False,False,49.0
5089,8990,2013-2014,44.9000015259,A,56.2000007629,S,FSEG,G1,False,False,False,56.2000007629
5090,8990,2014-2015,53.5999984741,A,58.9000015259,S,FSEG,G2,False,False,False,58.9000015259
5091,8990,2015-2016,,A,60.5999984741,S,FSEG,G3,False,False,False,60.5999984741
5092,8991,2013-2014,58.7999992371,A,61.2000007629,S,FSDC,G1,False,False,False,61.2000007629
5093,8991,2014-2015,,AA,60.7000007629,S,FSDC,G2,False,False,False,60.7000007629
5094,8991,2015-2016,,ADSTFC,62.2000007629,S,FSDC,G3,False,False,False,62.2000007629
5095,8992,2013-2014,54.7999992371,S,,,FD,G1,False,True,False,54.7999992371
5096,8992,2014-2015,,AA,57.7000007629,S,FD,G2,False,False,False,57.7000007629
5097,8992,2015-2016,63.7000007629,S,,,FD,G3,False,True,False,63.7000007629
5098,8993,2013-2014,,AA,,AA,FSEG,G1,True,False,False,40.0
5099,8993,2014-2015,,AA,55.4000015259,S,FSEG,G1,False,False,False,55.4000015259
5100,8994,2013-2014,58.7000007629,S,,,FSTA,G0,False,True,False,58.7000007629
5101,8994,2014-2015,50.2000007629,A,65.5999984741,S,FSTA,G1,False,False,False,65.5999984741
5102,8994,2015-2016,,AA,52.7999992371,A,FSTA,G2,True,False,False,52.7999992371
5103,8995,2013-2014,50.2000007629,A,54.9000015259,S,FSEG,G1,False,False,False,54.9000015259
5104,8995,2014-2015,56.5,A,58.0999984741,S,FSEG,G2,False,False,False,58.0999984741
5105,8995,2015-2016,,AA,61.2999992371,S,FSEG,G3,False,False,False,61.2999992371
5106,8996,2013-2014,,AA,49.4000015259,A,FD,G1,True,False,False,49.4000015259
5107,8996,2014-2015,54.9000015259,A,59.5,S,FD,G1,False,False,False,59.5
5108,8996,2015-2016,43.0999984741,A,53.2000007629,S,FD,G2,False,False,False,53.2000007629
5109,8997,2013-2014,44.9000015259,A,57.9000015259,S,FPSE,G1,False,False,False,57.9000015259
5110,8997,2014-2015,45.7000007629,A,55.5999984741,S,FPSE,G2,False,False,False,55.5999984741
5111,8997,2015-2016,54.0,A,64.1999969482,S,FPSE,G3,False,False,False,64.1999969482
5112,8998,2013-2014,60.7000007629,S,,,FSTA,G0,False,True,False,60.7000007629
5113,8998,2014-2015,,AA,,AA,FSTA,G1,True,False,False,44.0
5114,8999,2013-2014,60.4000015259,ADST,61.4000015259,S,FSDC,G1,False,False,False,61.4000015259
5115,8999,2014-2015,53.0,A,61.0,S,FSDC,G2,False,False,False,61.0
5116,8999,2015-2016,,ADSTFC,61.7000007629,S,FSDC,G3,False,False,False,61.7000007629
5117,9000,2013-2014,,AA,54.7999992371,A,FSDC,G1,True,False,False,54.7999992371
5118,9000,2014-2015,,AA,59.2999992371,S,FSDC,G1,False,False,False,59.2999992371
5119,9000,2015-2016,,A,58.7999992371,S,FSDC,G2,False,False,False,58.7999992371
5120,9001,2013-2014,,AA,61.0999984741,S,FSDC,G1,False,False,False,61.0999984741
5121,9001,2014-2015,,AA,59.7000007629,S,FSDC,G2,False,False,False,59.7000007629
5122,9001,2015-2016,63.0999984741,S,,,FSDC,G3,False,True,False,63.0999984741
5123,9002,2013-2014,62.7999992371,S,,,FD,G1,False,True,False,62.7999992371
5124,9002,2014-2015,58.4000015259,S,,,FD,G2,False,True,False,58.4000015259
5125,9002,2015-2016,61.5999984741,S,,,FD,G3,False,True,False,61.5999984741
5126,9003,2013-2014,73.6999969482,D,,,FSEG,G1,False,True,True,73.6999969482
5127,9003,2014-2015,70.5999984741,D,,,FSEG,G2,False,True,True,70.5999984741
5128,9003,2015-2016,69.4000015259,S,,,FSEG,G3,False,True,False,69.4000015259
5129,9004,2013-2014,,AA,,A,FD,G1,True,False,False,48.0
5130,9005,2013-2014,,AA,,AA,FSEG,G1,True,False,False,46.0
5131,9006,2013-2014,51.5999984741,A,61.2000007629,S,FSEG,G1,False,False,False,61.2000007629
5132,9006,2014-2015,59.5,S,,,FSEG,G2,False,True,False,59.5
5133,9006,2015-2016,61.5999984741,S,,,FSEG,G3,False,True,False,61.5999984741
5134,9007,2013-2014,57.0,S,,,FSTA,G0,False,True,False,57.0
5135,9007,2014-2015,63.7000007629,S,,,FSTA,G1,False,True,False,63.7000007629
5136,9007,2015-2016,55.0,A,56.9000015259,S,FSTA,G2,False,False,False,56.9000015259
5137,9008,2013-2014,61.9000015259,S,,,FSEG,G1,False,True,False,61.9000015259
5138,9008,2014-2015,62.4000015259,S,,,FSEG,G2,False,True,False,62.4000015259
5139,9008,2015-2016,,AA,62.2000007629,S,FSEG,G3,False,False,False,62.2000007629
5140,9009,2013-2014,63.7000007629,S,,,FSEG,G1,False,True,False,63.7000007629
5141,9009,2014-2015,63.0,S,,,FSEG,G2,False,True,False,63.0
5142,9009,2015-2016,,AA,65.5999984741,S,FSEG,G3,False,False,False,65.5999984741
5143,9010,2013-2014,54.2999992371,A,59.5,S,FSDC,G1,False,False,False,59.5
5144,9010,2014-2015,,AA,,AA,FSDC,G2,True,False,False,46.0
5145,9011,2013-2014,,AA,60.0999984741,S,FSDC,G1,False,False,False,60.0999984741
5146,9011,2014-2015,,AA,56.4000015259,S,FSDC,G2,False,False,False,56.4000015259
5147,9011,2015-2016,,AA,63.4000015259,S,FSDC,G3,False,False,False,63.4000015259
5148,9012,2013-2014,70.4000015259,D,,,FSTA,G0,False,True,True,70.4000015259
5149,9012,2014-2015,63.5,S,,,FSTA,G1,False,True,False,63.5
5150,9012,2015-2016,51.5,A,60.5999984741,S,FSTA,G2,False,False,False,60.5999984741
5151,9013,2013-2014,48.9000015259,A,56.7999992371,S,FD,G1,False,False,False,56.7999992371
5152,9013,2014-2015,,AA,55.4000015259,S,FD,G2,False,False,False,55.4000015259
5153,9013,2015-2016,,AA,57.2000007629,S,FD,G3,False,False,False,57.2000007629
5154,9014,2013-2014,53.7000007629,A,61.0,S,FSTA,G0,False,False,False,61.0
5155,9014,2014-2015,61.5,S,,,FSTA,G1,False,True,False,61.5
5156,9014,2015-2016,,AA,64.0,S,FSTA,G2,False,False,False,64.0
5157,9015,2013-2014,46.5999984741,A,58.7000007629,S,FSEG,G1,False,False,False,58.7000007629
5158,9015,2014-2015,,AA,60.7999992371,S,FSEG,G2,False,False,False,60.7999992371
5159,9015,2015-2016,,ADSTFC,59.0,S,FSEG,G3,False,False,False,59.0
5160,9016,2013-2014,,AA,58.2000007629,S,FSEG,G1,False,False,False,58.2000007629
5161,9016,2014-2015,,AA,59.7000007629,S,FSEG,G2,False,False,False,59.7000007629
5162,9016,2015-2016,,A,57.0,S,FSEG,G3,False,False,False,57.0
5163,9018,2013-2014,46.5,A,56.7999992371,S,FSEG,G1,False,False,False,56.7999992371
5164,9018,2014-2015,,AA,57.7999992371,S,FSEG,G2,False,False,False,57.7999992371
5165,9018,2015-2016,,AA,57.7999992371,S,FSEG,G3,False,False,False,57.7999992371
5166,9019,2013-2014,42.5999984741,A,51.0999984741,A,FSEG,G1,True,False,False,51.0999984741
5167,9020,2013-2014,,AA,62.7999992371,S,FD,G1,False,False,False,62.7999992371
5168,9020,2014-2015,,AA,60.5,S,FD,G2,False,False,False,60.5
5169,9020,2015-2016,,ADTFC,66.3000030518,S,FD,G3,False,False,False,66.3000030518
5170,9021,2013-2014,,AA,50.5999984741,A,FSTA,G0,True,False,False,50.5999984741
5171,9022,2013-2014,,AA,70.1999969482,D,FSTA,G0,False,False,True,70.1999969482
5172,9022,2014-2015,52.7000007629,A,62.0,S,FSTA,G1,False,False,False,62.0
5173,9022,2015-2016,,AA,54.7999992371,S,FSTA,G2,False,False,False,54.7999992371
5174,9023,2013-2014,,AA,54.7999992371,S,FSEG,G1,False,False,False,54.7999992371
5175,9023,2014-2015,52.2999992371,A,58.2000007629,S,FSEG,G2,False,False,False,58.2000007629
5176,9023,2015-2016,,AA,59.0999984741,S,FSEG,G3,False,False,False,59.0999984741
5177,9024,2013-2014,62.7000007629,S,,,FSEG,G1,False,True,False,62.7000007629
5178,9024,2014-2015,59.0,S,,,FSEG,G2,False,True,False,59.0
5179,9024,2015-2016,,ADTFC,61.7999992371,S,FSEG,G3,False,False,False,61.7999992371
5180,9025,2013-2014,45.0999984741,A,56.0999984741,S,FD,G1,False,False,False,56.0999984741
5181,9025,2014-2015,,AA,52.2000007629,S,FD,G2,False,False,False,52.2000007629
5182,9025,2015-2016,,A,56.5,S,FD,G3,False,False,False,56.5
5183,9026,2013-2014,61.9000015259,S,,,FD,G1,False,True,False,61.9000015259
5184,9026,2014-2015,62.4000015259,S,,,FD,G2,False,True,False,62.4000015259
5185,9026,2015-2016,66.5,S,,,FD,G3,False,True,False,66.5
5186,9027,2013-2014,,AA,61.9000015259,S,FSDC,G1,False,False,False,61.9000015259
5187,9027,2014-2015,54.9000015259,A,58.2999992371,S,FSDC,G2,False,False,False,58.2999992371
5188,9027,2015-2016,,AA,61.0,S,FSDC,G3,False,False,False,61.0
5189,9028,2013-2014,47.4000015259,A,55.2000007629,S,FSEG,G1,False,False,False,55.2000007629
5190,9028,2014-2015,55.2000007629,A,58.0,S,FSEG,G2,False,False,False,58.0
5191,9028,2015-2016,,A,55.5,S,FSEG,G3,False,False,False,55.5
5192,9029,2013-2014,,AA,69.4000015259,S,FSTA,G0,False,False,False,69.4000015259
5193,9029,2014-2015,,AA,61.5,S,FSTA,G1,False,False,False,61.5
5194,9029,2015-2016,,AA,,A,FSTA,G2,True,False,False,49.0
5195,9030,2013-2014,68.8000030518,S,,,FSTA,G0,False,True,False,68.8000030518
5196,9030,2014-2015,68.5999984741,S,,,FSTA,G1,False,True,False,68.5999984741
5197,9030,2015-2016,,AA,62.2000007629,S,FSTA,G2,False,False,False,62.2000007629
5198,9031,2013-2014,50.7000007629,A,57.2000007629,S,FSEG,G1,False,False,False,57.2000007629
5199,9031,2014-2015,59.5999984741,S,,,FSEG,G2,False,True,False,59.5999984741
5200,9031,2015-2016,,A,63.0999984741,S,FSEG,G3,False,False,False,63.0999984741
5201,9032,2013-2014,,AA,,AA,FSEG,G1,True,False,False,48.0
5202,9032,2014-2015,,AA,55.7999992371,S,FSEG,G2,False,False,False,55.7999992371
5203,9032,2015-2016,,A,60.0999984741,S,FSEG,G3,False,False,False,60.0999984741
5204,9033,2013-2014,,AA,,AA,FSEG,G1,True,False,False,40.0
5205,9033,2014-2015,51.5999984741,A,58.0,S,FSEG,G1,False,False,False,58.0
5206,9033,2015-2016,,AA,60.5,S,FSEG,G2,False,False,False,60.5
5207,9034,2013-2014,,AA,,AA,FSEG,G1,True,False,False,40.0
5208,9035,2013-2014,,AA,,AA,FPSE,G1,True,False,False,48.0
5209,9036,2013-2014,68.4000015259,S,,,FSTA,G0,False,True,False,68.4000015259
5210,9036,2014-2015,77.3000030518,D,,,FSTA,G1,False,True,True,77.3000030518
5211,9036,2015-2016,70.0999984741,D,,,FSTA,G2,False,True,True,70.0999984741
5212,9037,2013-2014,,AA,62.0999984741,S,FSTA,G0,False,False,False,62.0999984741
5213,9037,2014-2015,58.2000007629,S,,,FSTA,G1,False,True,False,58.2000007629
5214,9037,2015-2016,,AA,58.4000015259,S,FSTA,G2,False,False,False,58.4000015259
5215,9038,2013-2014,,AA,61.7000007629,S,FSEG,G1,False,False,False,61.7000007629
5216,9038,2014-2015,,AA,62.4000015259,S,FSEG,G2,False,False,False,62.4000015259
5217,9038,2015-2016,,ADSTFC,59.0,S,FSEG,G3,False,False,False,59.0
5218,9039,2013-2014,52.7000007629,A,60.5,S,FSEG,G1,False,False,False,60.5
5219,9039,2014-2015,58.0999984741,S,,,FSEG,G2,False,True,False,58.0999984741
5220,9039,2015-2016,,A,59.7999992371,S,FSEG,G3,False,False,False,59.7999992371
5221,9040,2013-2014,41.2999992371,A,57.5,S,FSEG,G1,False,False,False,57.5
5222,9040,2014-2015,53.2000007629,A,56.7999992371,S,FSEG,G2,False,False,False,56.7999992371
5223,9040,2015-2016,,AA,58.0999984741,S,FSEG,G3,False,False,False,58.0999984741
5224,9041,2013-2014,,AA,,A,FSDC,G1,True,False,False,41.0
5225,9042,2013-2014,42.2999992371,A,56.4000015259,S,FSEG,G1,False,False,False,56.4000015259
5226,9042,2014-2015,,AA,,A,FSEG,G2,True,False,False,42.0
5227,9042,2015-2016,,AA,53.5999984741,A,FSEG,G2,True,False,False,53.5999984741
5228,9043,2013-2014,,AA,52.7999992371,A,FSTA,G0,True,False,False,52.7999992371
5229,9043,2014-2015,,AA,57.7000007629,S,FSTA,G0,False,False,False,57.7000007629
5230,9043,2015-2016,,AA,56.4000015259,S,FSTA,G1,False,False,False,56.4000015259
5231,9044,2013-2014,47.5999984741,A,62.4000015259,S,FSTA,G0,False,False,False,62.4000015259
5232,9044,2014-2015,52.0999984741,A,56.4000015259,S,FSTA,G1,False,False,False,56.4000015259
5233,9044,2015-2016,,AA,47.0,A,FSTA,G2,True,False,False,47.0
5234,9045,2013-2014,62.7999992371,A,66.8000030518,S,FSDC,G1,False,False,False,66.8000030518
5235,9045,2014-2015,,AA,68.9000015259,S,FSDC,G2,False,False,False,68.9000015259
5236,9045,2015-2016,,AA,67.9000015259,S,FSDC,G3,False,False,False,67.9000015259
5237,9046,2013-2014,,AA,,AA,FSEG,G1,True,False,False,40.0
5238,9047,2013-2014,60.0999984741,A,63.0999984741,S,FSDC,G1,False,False,False,63.0999984741
5239,9047,2014-2015,57.5999984741,A,61.2999992371,S,FSDC,G2,False,False,False,61.2999992371
5240,9047,2015-2016,,AA,62.9000015259,S,FSDC,G3,False,False,False,62.9000015259
5241,9048,2013-2014,72.1999969482,ADST,72.0,D,FSDC,G1,False,False,True,72.0
5242,9048,2014-2015,,AA,72.5999984741,D,FSDC,G2,False,False,True,72.5999984741
5243,9048,2015-2016,70.5999984741,D,,,FSDC,G3,False,True,True,70.5999984741
5244,9049,2013-2014,,AA,59.7000007629,S,FSEG,G1,False,False,False,59.7000007629
5245,9049,2014-2015,60.7999992371,S,,,FSEG,G2,False,True,False,60.7999992371
5246,9049,2015-2016,62.9000015259,S,,,FSEG,G3,False,True,False,62.9000015259
5247,9050,2013-2014,53.7999992371,A,60.2999992371,S,FSDC,G1,False,False,False,60.2999992371
5248,9050,2014-2015,53.2999992371,A,57.5999984741,S,FSDC,G2,False,False,False,57.5999984741
5249,9050,2015-2016,60.2000007629,S,,,FSDC,G3,False,True,False,60.2000007629
5250,9051,2013-2014,44.5999984741,A,54.9000015259,S,FSEG,G1,False,False,False,54.9000015259
