,ID,SCHOOLSTATUS,SCHOOL_RIGHT,OPTION_RIGHT,FAC,SCHOOLPROVINCE,GENDER,DIPPERC,AGE,CGPA,DistinctionRatio,EchecRatio,NACADYEAR,Pass1stSessionRatio
660,11756,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,22,54.2000007629,G,G,1.0,G
661,11785,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,20,57.0,G,G,1.0,G
662,12074,publique,ngoma,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,22,43.2999992371,G,A,1.0,G
664,3902,protestant,kishanga,pedagogie,FSEG,SUD-KIVU,H,54.0,31,58.9000015259,G,G,1.0,G
679,10476,catholique,anuarite/kisangani,sociale,FSEG,ORIENTALE,F,59.0,21,52.1000003815,G,D,2.0,G
681,3639,privé,mama yetu,commerciale informatique,FSEG,NORD-KIVU,F,60.0,28,61.4000015259,G,G,1.0,G
682,3917,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,28,47.0,G,A,1.0,G
683,4340,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,H,59.0,27,63.0999984741,G,G,1.0,G
685,4397,privé,mama yetu,sociale,FSEG,NORD-KIVU,H,57.0,25,61.2999992371,G,G,1.0,G
686,4398,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,29,57.4000015259,G,G,2.0,G
687,4569,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,26,60.2999992371,G,G,1.0,G
689,4849,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,H,58.0,28,60.5,G,G,1.0,G
690,5120,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,F,53.0,27,61.0,G,G,1.0,G
693,5659,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,26,60.25,G,G,2.0,D
694,6227,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,F,60.0,28,61.4499988556,G,G,2.0,G
695,6230,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,H,58.0,25,56.7000007629,G,G,2.0,G
696,6232,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,F,56.0,24,58.5500011444,G,G,2.0,G
698,6416,privé,mama yetu,bio-chimie,FSEG,NORD-KIVU,H,61.0,28,55.6499996185,G,F,4.0,G
699,6527,privé,mama yetu,bio-chimie,FSEG,NORD-KIVU,H,57.0,25,59.9500007629,G,D,2.0,G
700,6528,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,H,59.0,25,58.4249992371,G,F,4.0,F
702,6566,privé,mama yetu,bio-chimie,FSEG,NORD-KIVU,H,53.0,27,62.1499996185,G,G,2.0,G
705,7319,privé,mama yetu,commerciale informatique,FSEG,NORD-KIVU,F,61.0,23,63.8666674296,G,G,3.0,G
706,8097,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,24,49.0,G,A,1.0,G
707,8127,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,25,47.4000015259,G,A,1.0,G
708,8250,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,25,50.1000003815,G,D,2.0,G
710,8423,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,H,58.0,22,61.7333335876,G,G,3.0,E
711,8600,privé,mama yetu,bio-chimie,FSEG,NORD-KIVU,H,60.0,25,46.8500003815,G,A,2.0,G
714,9347,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,33,50.9500007629,G,D,2.0,G
715,9449,privé,mama yetu,commerciale informatique,FSEG,NORD-KIVU,F,52.0,20,58.7666664124,G,G,3.0,G
717,9859,privé,mama yetu,commerciale informatique,FSEG,NORD-KIVU,H,50.0,23,52.9499988556,G,D,2.0,G
718,10194,privé,mama yetu,commerciale informatique,FSEG,NORD-KIVU,H,50.0,24,47.0,G,A,1.0,G
719,10218,privé,mama yetu,commmerciale et adm,FSEG,NORD-KIVU,H,56.0,20,51.1499996185,G,D,2.0,G
720,10756,privé,mama yetu,bio-chimie,FSEG,NORD-KIVU,F,55.0,21,53.75,G,D,2.0,G
723,11438,privé,mama yetu,bio-chimie,FSEG,NORD-KIVU,F,54.0,19,56.5,G,G,1.0,G
726,11993,privé,mama yetu,commerciale informatique,FSEG,NORD-KIVU,H,58.0,21,54.0999984741,G,G,1.0,G
732,3658,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,61.0,28,68.3000030518,G,G,1.0,A
733,3668,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,32,59.0,G,G,1.0,A
734,3723,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,29,62.5,G,G,1.0,A
737,3827,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,30,60.5,G,G,1.0,G
738,3876,protestant,metanoia,latin philo,FSEG,NORD-KIVU,H,63.0,28,59.2999992371,G,G,1.0,G
739,3883,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,65.0,27,70.5999984741,A,G,1.0,A
740,3891,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,30,62.4000015259,G,G,1.0,A
741,3892,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,30,48.0,G,A,1.0,G
742,3915,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,H,50.0,29,62.5999984741,G,G,1.0,A
745,4104,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,27,59.0,G,G,1.0,G
747,4241,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,54.0,27,62.0999984741,G,G,1.0,A
748,4269,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,62.0,25,68.3000030518,G,G,1.0,A
749,4270,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,73.0,25,67.5,G,G,1.0,A
752,4315,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,64.0,28,65.8000030518,G,G,1.0,A
753,4320,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,25,67.0,G,G,1.0,A
755,4330,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,56.0,27,59.7999992371,G,G,1.0,G
756,4344,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,27,61.5999984741,G,G,1.0,G
758,4399,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,70.0,25,67.0999984741,G,G,1.0,G
759,4410,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,56.0,27,63.5,G,G,1.0,A
760,4421,protestant,metanoia,latin philo,FSEG,NORD-KIVU,H,53.0,26,47.0,G,A,1.0,G
761,4432,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,27,46.0,G,A,1.0,G
764,4532,protestant,metanoia,latin philo,FSEG,NORD-KIVU,F,52.0,25,47.0,G,A,1.0,G
765,4552,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,27,58.2999992371,G,G,1.0,G
766,4559,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,29,52.7999992371,G,D,2.0,G
767,4592,protestant,metanoia,inconnu,FSEG,NORD-KIVU,F,56.8765221107,28,63.2999992371,G,G,1.0,G
769,4596,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,67.0,30,63.0999984741,G,G,1.0,G
770,4597,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,F,62.0,27,64.8000030518,G,G,1.0,G
783,5114,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,63.0,26,70.1999969482,A,G,1.0,A
786,5647,protestant,metanoia,latin philo,FSEG,NORD-KIVU,F,52.0,28,62.0,G,G,3.0,E
787,5660,protestant,metanoia,latin philo,FSEG,NORD-KIVU,H,53.0,28,53.3666674296,G,E,3.0,G
790,6159,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,54.0,26,56.7000007629,G,G,1.0,G
791,6170,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,F,56.0,26,59.6000003815,G,G,2.0,G
792,6171,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,F,52.0,25,57.8999996185,G,G,2.0,G
795,6305,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,F,53.0,25,61.7333335876,G,G,3.0,E
796,6306,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,F,55.0,25,46.0,G,A,1.0,G
797,6317,protestant,metanoia,latin philo,FSEG,NORD-KIVU,F,52.0,24,58.5,G,G,2.0,G
798,6318,protestant,metanoia,latin philo,FSEG,NORD-KIVU,F,57.0,26,57.4666671753,G,G,3.0,C
800,6347,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,H,53.0,24,60.4666671753,G,G,3.0,E
802,6385,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,25,49.9500007629,G,A,2.0,G
804,6473,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,F,54.0,25,59.3500003815,G,G,2.0,D
805,6475,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,53.0,25,61.8333333333,G,G,3.0,E
806,6479,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,63.0,25,60.75,G,G,2.0,G
809,6560,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,27,57.700000763,G,G,3.0,G
812,6611,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,53.0,27,64.0,G,G,3.0,E
815,6950,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,53.0,24,58.0666656494,G,G,3.0,G
818,7056,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,62.0,24,59.9000015259,G,G,1.0,A
819,7078,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,F,66.0,23,58.933333079,G,G,3.0,G
820,7079,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,59.0,24,61.6999994914,G,G,3.0,C
821,7088,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,69.0,23,61.4000002543,G,G,3.0,C
822,7097,protestant,metanoia,latin philo,FSEG,NORD-KIVU,H,52.0,26,44.0,G,A,1.0,G
823,7113,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,66.0,26,61.3666674296,G,G,3.0,C
824,7137,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,62.0,24,55.6999988556,G,D,2.0,D
825,7165,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,53.0,27,59.6999994914,G,G,3.0,E
826,7166,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,76.0,23,62.1499977111,G,G,2.0,G
827,7170,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,26,50.6000003815,G,D,2.0,G
828,7181,protestant,metanoia,latin philo,FSEG,NORD-KIVU,H,69.0,23,61.133333842,G,G,3.0,G
829,7191,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,53.0,26,48.8500003815,G,D,2.0,G
830,7201,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,25,42.0,G,A,2.0,G
831,7239,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,26,55.6333338419,G,E,3.0,G
832,7256,protestant,metanoia,pedagogie,FSEG,KINSHASA,F,54.0,25,59.1000003815,G,G,2.0,G
833,7294,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,59.0,23,60.0333328247,G,G,3.0,E
834,7317,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,65.0,24,62.5999994278,G,G,4.0,A
835,7320,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,58.0,25,62.3000005087,G,G,3.0,E
836,7321,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,54.0,25,62.2999992371,G,G,1.0,A
848,7733,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,62.0,22,57.8999996185,G,D,2.0,G
854,8118,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,22,59.9500007629,G,G,4.0,F
855,8167,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,53.0,23,53.8500003815,G,F,4.0,G
856,8198,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,23,58.2499990463,G,G,4.0,D
857,8209,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,58.0,23,54.066666921,G,E,3.0,C
858,8212,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,F,50.0,25,58.7666676839,G,G,3.0,E
859,8215,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,23,57.0999997457,G,G,3.0,G
862,8248,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,56.0,24,58.6000010172,G,G,3.0,C
864,8302,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,25,59.6666679382,G,G,3.0,C
867,8354,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,22,57.0333328247,G,G,3.0,G
868,8361,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,24,57.7250003815,G,G,4.0,G
871,8425,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,F,51.0,23,59.5333340963,G,G,3.0,C
872,8427,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,53.0,24,57.7000007629,G,G,3.0,G
877,8695,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,59.0,25,59.3666674296,G,G,3.0,G
878,8717,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,58.0,24,60.433333079,G,G,3.0,G
880,8866,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,F,63.0,24,62.8333320617,G,G,3.0,C
883,8898,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,21,59.566666921,G,G,3.0,C
885,8935,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,22,57.6333325704,G,G,3.0,G
889,8956,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,61.0,25,57.2000007629,G,G,1.0,A
890,8963,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,55.0,22,58.6999994914,G,G,3.0,E
893,9031,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,60.0,22,59.9666659037,G,G,3.0,E
894,9034,protestant,metanoia,latin philo,FSEG,NORD-KIVU,F,52.0,22,40.0,G,A,1.0,G
895,9039,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,H,67.0,21,59.4666659037,G,G,3.0,E
896,9082,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,54.0,23,56.6666666667,G,G,3.0,G
897,9088,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,F,54.0,24,50.7000007629,G,A,1.0,G
900,9150,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,H,61.0,22,63.3999989827,G,G,3.0,A
901,9165,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,61.0,21,65.2333348592,G,G,3.0,A
902,9166,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,25,56.3000005086,G,G,3.0,G
903,9167,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,F,65.0,22,58.9000002543,G,G,3.0,E
905,9212,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,57.0,23,60.7666664124,G,G,3.0,A
908,9232,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,56.0,23,57.4000002543,G,G,3.0,G
911,9302,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,H,63.0,23,61.8000005086,G,G,3.0,E
913,9357,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,24,45.0,G,A,1.0,G
915,9382,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,61.0,22,57.3333320618,G,G,3.0,E
916,9391,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,24,58.133333842,G,G,3.0,E
917,9396,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,F,63.0,24,58.1333325704,G,G,3.0,E
918,9400,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,63.0,24,62.2999992371,G,G,3.0,E
919,9403,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,F,62.0,24,57.8000005086,G,G,3.0,C
920,9408,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,H,63.0,20,59.1666666667,G,G,3.0,G
921,9410,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,F,64.0,23,59.566666921,G,G,3.0,E
922,9411,protestant,metanoia,latin philo,FSEG,NORD-KIVU,H,65.0,22,56.6999994914,G,G,3.0,G
924,9480,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,56.0,21,45.0,G,A,1.0,G
930,9770,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,23,60.633333842,G,G,3.0,E
931,9842,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,59.0,20,56.5499992371,G,G,2.0,D
932,9847,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,20,55.3999996185,G,G,2.0,G
934,9854,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,57.0,21,56.75,G,G,2.0,G
935,9856,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,20,57.5,G,G,2.0,D
936,9857,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,20,55.8000011444,G,G,2.0,G
937,9866,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,57.0,20,58.2000007629,G,G,2.0,G
941,9899,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,52.0,19,56.5999984741,G,G,2.0,G
942,9908,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,F,58.0,21,60.7999992371,G,G,2.0,G
943,9910,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,66.0,21,63.2999992371,G,G,2.0,A
950,9992,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,54.0,25,54.8500003815,G,G,2.0,G
954,10028,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,20,55.6000003815,G,G,2.0,G
955,10117,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,21,57.8500003815,G,G,2.0,D
957,10169,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,F,56.0,23,51.4500007629,G,D,2.0,G
963,10408,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,55.0,24,61.4499988556,G,G,2.0,G
964,10467,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,57.0,20,55.8500003815,G,D,2.0,D
970,10591,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,59.0,20,63.75,G,G,2.0,A
971,10605,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,H,57.0,24,52.2999992371,G,G,2.0,G
978,10727,protestant,metanoia,latin philo,FSEG,NORD-KIVU,F,54.0,20,57.5,G,G,1.0,G
986,10824,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,22,41.0,G,A,1.0,G
988,11309,protestant,metanoia,latin philo,FSEG,NORD-KIVU,H,58.0,24,43.0,G,A,1.0,G
991,11364,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,H,61.0,19,65.4000015259,G,G,1.0,A
992,11365,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,H,66.0,19,62.4000015259,G,G,1.0,A
993,11380,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,21,52.2000007629,G,G,1.0,G
995,11417,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,21,55.2999992371,G,G,1.0,G
996,11422,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,54.0,21,56.2000007629,G,G,1.0,G
999,11443,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,19,55.4000015259,G,G,1.0,G
1000,11454,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,F,57.0,21,55.2000007629,G,G,1.0,G
1006,11562,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,21,54.2999992371,G,G,1.0,G
1008,11584,protestant,metanoia,bio-chimie,FSEG,NORD-KIVU,H,52.0,21,60.0,G,G,1.0,G
1009,11603,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,54.0,22,46.0,G,A,1.0,G
1012,11634,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,52.0,20,54.5999984741,G,G,1.0,G
1013,11644,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,54.0,20,56.9000015259,G,G,1.0,G
1020,11749,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,20,61.7999992371,G,G,1.0,A
1021,11783,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,57.0,20,59.2999992371,G,G,1.0,G
1022,11787,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,50.0,21,55.5,G,G,1.0,G
1024,11820,protestant,metanoia,latin philo,FSEG,NORD-KIVU,H,67.0,21,50.2000007629,G,A,1.0,G
1025,11841,protestant,metanoia,pedagogie,FSEG,NORD-KIVU,F,65.0,21,56.0,G,G,1.0,G
1026,11853,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,F,55.0,23,59.7999992371,G,G,1.0,G
1027,11900,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,21,59.2999992371,G,G,1.0,G
1030,12021,protestant,metanoia,latin philo,FSEG,NORD-KIVU,F,64.0,22,48.0,G,A,1.0,G
1035,12135,protestant,metanoia,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,24,53.7999992371,G,G,1.0,G
1038,10354,privé,tumba,commmerciale et adm,FSEG,NORD-KIVU,H,65.0,24,62.9000015259,G,G,1.0,G
1039,10376,privé,tumba,pedagogie,FSEG,NORD-KIVU,F,62.0,21,54.2999992371,G,D,2.0,G
1041,10460,privé,tumba,bio-chimie,FSEG,NORD-KIVU,H,61.0,24,51.0,G,A,1.0,G
1047,11739,privé,tumba,commmerciale et adm,FSEG,NORD-KIVU,F,58.0,21,48.0,G,A,1.0,G
1049,4467,publique,namurera,pedagogie,FSEG,SUD-KIVU,F,61.0,30,59.4000015259,G,G,1.0,G
1050,6375,publique,namurera,pedagogie,FSEG,SUD-KIVU,H,51.0,27,57.0,G,G,2.0,G
1051,8675,publique,namurera,commmerciale et adm,FSEG,SUD-KIVU,H,56.0,28,57.566666921,G,G,3.0,G
1062,8139,privé,virunga/quartier,commmerciale et adm,FSEG,NORD-KIVU,F,55.0,25,47.0,G,A,1.0,G
1065,8533,catholique,st etienne,sociale,FSEG,KINSHASA,H,58.0,23,43.0,G,A,1.0,G
1066,11590,catholique,st etienne,commmerciale et adm,FSEG,NORD-KIVU,F,60.0,21,49.0,G,A,1.0,G
1068,5701,protestant,chidasa,pedagogie,FSEG,SUD-KIVU,F,58.0,25,58.25,G,G,2.0,G
1076,9098,privé,de l'unite,commmerciale et adm,FSEG,MANIEMA,H,52.0,23,61.8333333333,G,G,3.0,E
1086,3862,protestant,lukanga,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,29,63.2000007629,G,G,1.0,A
1087,4238,protestant,lukanga,pedagogie,FSEG,NORD-KIVU,H,51.0,29,63.7000007629,G,G,1.0,G
1088,4531,protestant,lukanga,commmerciale et adm,FSEG,NORD-KIVU,H,51.0,27,64.0999984741,G,G,1.0,G
1089,5750,protestant,lukanga,bio-chimie,FSEG,NORD-KIVU,F,51.0,27,57.7000007629,G,G,2.0,G
1099,9630,protestant,lukanga,commerciale informatique,FSEG,NORD-KIVU,F,50.0,25,50.7000007629,G,A,1.0,G
1102,10909,protestant,lukanga,commmerciale et adm,FSEG,NORD-KIVU,H,50.0,22,53.8999996185,G,G,2.0,G
1104,11597,protestant,lukanga,pedagogie,FSEG,NORD-KIVU,F,52.0,25,48.0,G,A,1.0,G
1107,4333,protestant,kalungu,pedagogie,FSEG,SUD-KIVU,H,52.0,28,51.2999992371,G,A,1.0,G
1108,4335,protestant,kalungu,pedagogie,FSEG,NORD-KIVU,F,56.0,26,44.0,G,A,1.0,G
1109,4577,protestant,kalungu,pedagogie,FSEG,NORD-KIVU,H,55.0,29,50.5999984741,G,A,1.0,G
1119,7021,protestant,kalungu,pedagogie,FSEG,SUD-KIVU,F,62.0,24,60.9999987284,G,G,3.0,E
1121,7151,protestant,kalungu,pedagogie,FSEG,NORD-KIVU,H,55.0,30,44.0,G,A,1.0,G
1122,7260,protestant,kalungu,pedagogie,FSEG,SUD-KIVU,F,56.0,22,59.1999988556,G,G,2.0,G
1133,9365,protestant,kalungu,pedagogie,FSEG,SUD-KIVU,F,54.0,24,48.2999992371,G,A,1.0,G
1147,10842,protestant,kalungu,pedagogie,FSEG,KINSHASA,F,55.0,22,51.2999992371,G,D,2.0,G
1150,11691,protestant,kalungu,pedagogie,FSEG,SUD-KIVU,F,61.0,22,42.0,G,A,1.0,G
1152,12077,privé,kalungu,commmerciale et adm,FSEG,SUD-KIVU,H,51.0,21,48.9000015259,G,A,1.0,G
1161,9394,privé,kiyabo,sociale,FSEG,NORD-KIVU,H,59.0,27,42.7000007629,G,A,1.0,G
1162,9569,privé,kiyabo,sociale,FSEG,NORD-KIVU,F,62.0,23,46.0,G,A,1.0,G
1165,9046,privé,pilote de katana,sociale,FSEG,MANIEMA,H,54.0,24,40.0,G,A,1.0,G
1166,9093,privé,pilote de katana,bio-chimie,FSEG,MANIEMA,H,65.0,26,45.0,G,A,1.0,G
1167,9730,privé,pilote de katana,math-physique,FSEG,MANIEMA,H,55.0,24,60.3500003815,G,G,2.0,A
1169,10926,privé,pilote de katana,sociale,FSEG,MANIEMA,H,52.0,25,49.0,G,A,1.0,G
1172,4341,catholique,malikia wa bingu,commerciale informatique,FSEG,NORD-KIVU,F,56.0,26,61.7000007629,G,G,1.0,A
1173,4342,catholique,malikia wa bingu,inconnu,FSEG,NORD-KIVU,F,50.0,28,63.0,G,G,1.0,A
1176,5674,catholique,malikia wa bingu,commmerciale et adm,FSEG,NORD-KIVU,F,51.0,26,62.3333333333,G,G,3.0,A
1177,5822,catholique,malikia wa bingu,bio-chimie,FSEG,KINSHASA,F,58.0,26,68.1499977112,D,G,2.0,A
1180,7133,catholique,malikia wa bingu,bio-chimie,FSEG,NORD-KIVU,F,52.0,24,59.7999992371,G,G,3.0,C
1185,11586,catholique,malikia wa bingu,commerciale informatique,FSEG,NORD-KIVU,F,62.0,20,56.7999992371,G,G,1.0,A
1186,11786,catholique,malikia wa bingu,commerciale informatique,FSEG,NORD-KIVU,F,57.0,18,57.9000015259,G,G,1.0,G
1188,12001,catholique,malikia wa bingu,commerciale informatique,FSEG,NORD-KIVU,F,56.0,21,59.4000015259,G,G,1.0,G
1190,12006,catholique,malikia wa bingu,commerciale informatique,FSEG,NORD-KIVU,F,52.0,23,56.9000015259,G,G,1.0,G
1195,10671,privé,la sapiniere,pedagogie,FSEG,SUD-KIVU,H,67.0,24,59.0499992371,G,G,2.0,G
1198,3756,privé,moria,pedagogie,FSEG,NORD-KIVU,H,52.0,34,57.0999984741,G,G,1.0,G
1199,3864,privé,moria,pedagogie,FSEG,NORD-KIVU,F,51.0,29,58.5,G,G,1.0,G
